l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2,name
53.58501345216904,2.1316568318424626e-14,0.0,-0.0014726455530578164,0.0,0.0,0.0027914514965976522,0.0,0.0,0.003103304887190461,0.008759868331253529,4.0428470413844995,0.25600000000000006,0.00929320976138115,0.3120000000000001,0.7238091521040823,0.2615642547607422,2.0683200359344482,0.12550624836962143,0.0247262966745849,0.9948804974555969,0.015293166041374207,3.827096362104127,10.000000000000007,0.9949980974197388,0.2940000000000001,-0.7032866173829605,2.0953285694122314,0.24777217209339142,4232.127255572064,0.00023507811527179035,0.37965255975723267,0.15850313007831573,7.2280727294001474,10.000000000000007,0.41141054034233093,2.7700000000000022,0.0008967152087863386,0.9994379878044128,1.00052809715271,5.737313185147514,0.06617253283119984,0.6152280569076538,0.15934321284294128,7.163493364459042,10.000000000000007,0.6355273723602295,2.6860000000000026,-0.0073173167757131586,1.0044176578521729,0.9955010414123535,14.907908777884643,0.04126856719308748,0.005119452252984047,0.015293166041374207,3.8270944917749574,0.24400000000000005,0.016127102077007294,0.2940000000000001,0.7032883417446124,0.24776910245418549,2.095329999923706,0.1120634264225373,0.04568352642144502,Maxiliar100205_8.ply
53.58501345216904,2.1316511067147763e-14,0.0,-0.0014726455530578164,0.0,0.0,0.0027914514965976527,4.336855278960727e-19,0.0,0.003302379045635462,0.011452694423496723,3.7569631271951294,0.21600000000000003,0.011919190175831318,0.2700000000000001,0.7294776827340962,0.2190406620502472,2.292464017868042,0.08314724412013508,0.03971724381006447,0.994327962398529,0.02120182476937771,3.421109512057717,10.000000000000007,0.9945539832115173,0.25300000000000006,-0.7054579351853011,2.343719482421875,0.20416797697544098,2199.4906333333347,0.0004520719065353153,0.34149402379989624,0.14824838936328888,7.1667123446445675,10.000000000000007,0.37228384613990784,2.6030000000000024,0.029791455135577412,0.981721043586731,1.018115520477295,5.306345920602325,0.06435577397564048,0.6528339982032776,0.1500045359134674,7.107982694991011,10.000000000000007,0.6698455810546875,2.4870000000000023,-0.03954120161425798,1.0241212844848633,0.9756298661231995,18.941138744732825,0.034466461683841716,0.005672015715390444,0.02120182476937771,3.421120187759922,0.20500000000000002,0.02194719761610031,0.25300000000000006,0.7054584854688554,0.20416699349880219,2.343719959259033,0.07157110187577942,0.07925008678364277,Maxiliar100205_22.ply
53.58501345216904,2.1316511067147763e-14,0.0,-0.0014726455530578164,0.0,0.0,0.0027914514965976527,4.336855278960727e-19,0.0,0.0038264102768152952,0.013090607710182667,3.8251133954662495,0.21900000000000003,0.013638244941830635,0.2860000000000001,0.7994617586067039,0.2265395075082779,2.3794503211975098,0.08544227843414376,0.04478357415650507,0.9933853149414062,0.024384737014770508,3.4817849821382243,10.000000000000007,0.9936845898628235,0.26800000000000007,-0.7766539852957467,2.4349498748779297,0.21147549152374268,1659.6199915641919,0.0005985618892624261,0.3432413637638092,0.14925527572631836,7.172997866138615,10.000000000000007,0.3742877244949341,2.5910000000000024,0.033277778623932414,0.9795799255371094,1.0202488899230957,5.288703530600799,0.06490085195397062,0.6501439809799194,0.15139731764793396,7.117087850707078,10.000000000000007,0.6675386428833008,2.460000000000002,-0.04407309709148854,1.0269131660461426,0.9728124141693115,18.441320325024435,0.03525473842269336,0.0066146692261099815,0.024384737014770508,3.4817827441953817,0.20700000000000002,0.025265716016292572,0.26800000000000007,0.7766542351327554,0.21147488057613373,2.434950113296509,0.07358502365534836,0.08989150788217991,Maxiliar100205_24.ply
53.58386236499456,0.24822148028152513,0.00025262291873699385,-0.0014669903637988513,0.0012194901309398698,0.00025262291873699385,0.0027933728976262248,0.00041433265707377154,0.00025262291873699385,0.008466547355055809,0.00900493934750557,4.998767052428952,0.8880000000000006,0.012360000051558018,0.45500000000000024,0.603753185602193,0.43688035011291504,1.597032904624939,0.8840166715579336,0.009577361924341951,0.9857993721961975,0.01627965457737446,4.682927078049854,10.000000000000007,0.9859337210655212,0.4180000000000002,-0.6003056513150324,1.6231340169906616,0.4099734127521515,3666.87433618425,0.00026883913694687283,0.3479468524456024,0.14817029237747192,7.070578075044062,10.000000000000007,0.3781811594963074,2.6290000000000022,0.019345135855393224,0.9881424903869629,1.011756181716919,5.514585581261201,0.06309573688868485,0.6378525495529175,0.1483410745859146,7.083182702237087,10.000000000000007,0.654874324798584,2.553000000000002,-0.023796556417761513,1.0144944190979004,0.9853767156600952,18.489583361111727,0.03449794374900122,0.014200643636286259,0.01627965457737446,4.682908610145696,0.7760000000000005,0.021602770313620567,0.4180000000000002,0.6002794016217534,0.40997421741485596,1.6230818033218384,0.7609130595015792,0.01866263665308786,Maxiliar100205_4.ply
53.5838634284345,0.24810679321129175,0.00025240938978466314,-0.0014669955883850094,0.0012189266835293663,0.00025240938978466314,0.002793371122526443,0.00041414122078675924,0.00025240938978466314,0.004132051020860672,0.007715465500950813,4.30308661726492,0.3890000000000002,0.008752197958528996,0.33500000000000013,0.6944317010653229,0.2944644093513489,1.931422233581543,0.28682459015118766,0.014406194059121974,0.9930614829063416,0.013760188594460487,4.141153096827751,10.000000000000007,0.9931567907333374,0.3150000000000001,-0.6760426266082811,1.953461766242981,0.2792944610118866,5208.500927120971,0.00019066164969723368,0.34126245975494385,0.14776892960071564,7.072171923640086,10.000000000000007,0.3718807101249695,2.6650000000000023,0.018799263353159124,0.9884496331214905,1.0113719701766968,5.333596333898697,0.06398355494722206,0.6517990231513977,0.1483350545167923,7.078083590012005,10.000000000000007,0.6684644818305969,2.586000000000002,-0.023900020214789743,1.014500379562378,0.9852873682975769,19.308522957373725,0.033757061643520735,0.006938484031707048,0.013760189525783062,4.141160803640378,0.36300000000000016,0.015410428866744041,0.3150000000000001,0.6760438781884681,0.2792922556400299,1.9534626007080078,0.2542668501770642,0.027288200090462993,Maxiliar100205_0.ply
53.58501345216904,2.1316511067147763e-14,0.0,-0.0014726455530578164,0.0,0.0,0.0027914514965976527,4.336855278960727e-19,0.0,0.004461104050278664,0.01572834700345993,3.8751790549913614,0.21400000000000002,0.01634860970079899,0.2900000000000001,0.8530483301493874,0.22406579554080963,2.492603063583374,0.08045034625965641,0.05545164711919269,0.9921844005584717,0.029959753155708313,3.459072153206853,10.000000000000007,0.9926366806030273,0.2690000000000001,-0.826936828788213,2.56649112701416,0.20760603249073029,1096.7753958015237,0.000904637787523208,0.3441813886165619,0.14991356432437897,7.177195300052665,10.000000000000007,0.37541231513023376,2.573000000000002,0.0345615880855544,0.9787764549255371,1.0210387706756592,5.2711113184455485,0.06529578587019448,0.648003101348877,0.15299884974956512,7.126695450545013,10.000000000000007,0.6658198237419128,2.420000000000002,-0.04983846333255359,1.0304985046386719,0.9692313075065613,17.938542147840053,0.03612350991736861,0.007815566845238209,0.029959753155708313,3.4590639337592566,0.201,0.030962085351347923,0.2690000000000001,0.8269374138526382,0.20760498940944672,2.5664916038513184,0.06805403269076837,0.11484355757037856,Maxiliar100205_26.ply
53.5838629093257,0.2481627833111103,0.0002525136243469972,-0.0014669930380495164,0.0012192017579269634,0.0002525136243469972,0.0027933719890256914,0.00041423467976863844,0.0002525136243469972,0.006007717456668615,0.008349793963134289,4.703578840791446,0.5710000000000004,0.01028640940785408,0.37300000000000016,0.6502394331493145,0.3486555814743042,1.7649405002593994,0.5176983554048462,0.011604667942213393,0.9899086356163025,0.015065736137330532,4.345621849210169,10.000000000000007,0.9900233745574951,0.34600000000000014,-0.6351962613204205,1.7887730598449707,0.32794973254203796,4317.365830555558,0.0002292853243326641,0.34331145882606506,0.1471574455499649,7.068220154352975,10.000000000000007,0.37352052330970764,2.666000000000002,0.016682226916280265,0.989756166934967,1.010096549987793,5.442788620873728,0.0630763941878554,0.6465972661972046,0.14755183458328247,7.074621665156957,10.000000000000007,0.6632187366485596,2.6000000000000023,-0.020635016083180774,1.0125166177749634,0.9873056411743164,19.203833583407913,0.033670221804415895,0.010091308504343033,0.015065737068653107,4.3456146109479485,0.5160000000000002,0.0181330107152462,0.34600000000000014,0.6351982828725901,0.3279464542865753,1.7887743711471558,0.4486664323483325,0.02249178593054862,Maxiliar100205_2.ply
53.58501345216904,2.1316511067147763e-14,0.0,-0.0014726455530578164,0.0,0.0,0.0027914514965976527,4.336855278960727e-19,0.0,0.08632191270589828,0.044526126235723495,7.054031571360634,10.000000000000007,0.09712880104780197,2.448000000000002,0.26232273773461545,0.8442082405090332,1.1663546562194824,3.7585607732069235,0.02296674612758544,0.8468741178512573,0.09178699553012848,6.744981742253367,10.000000000000007,0.8518336415290833,1.9520000000000015,-0.3819417000484992,1.2506829500198364,0.770646333694458,85.13040587571231,0.0099479625496868,0.43031975626945496,0.17360210418701172,7.309754201398763,10.000000000000007,0.4640173614025116,2.7980000000000027,-0.017608671148208917,1.0107369422912598,0.9893468022346497,6.144434363567598,0.07003406983834126,0.41655433177948,0.1763935089111328,7.282140681332695,10.000000000000007,0.45236217975616455,2.6720000000000024,0.051122132442660576,0.9689550399780273,1.0312763452529907,5.57682988076067,0.07469374337255678,0.15312588214874268,0.09178699553012848,6.7449697973519935,7.874000000000007,0.17852787673473358,1.9520000000000015,0.3819417000484992,0.770646333694458,1.2506829500198364,2.783198747141583,0.055017949222325696,Maxiliar100205_32.ply
53.58501345216904,2.131685459095453e-14,0.0,-0.0014726455530578164,0.0,0.0,0.0027914514965976522,0.0,0.0,0.005084591917693615,0.01133817620575428,4.475060692321072,0.3200000000000001,0.012425796128809452,0.4310000000000002,0.8303568816109005,0.33213213086128235,1.9791078567504883,0.20111715814730147,0.0252817405867931,0.9918551445007324,0.019410086795687675,4.249239031403344,10.000000000000007,0.9920451045036316,0.3940000000000002,-0.8087232828204169,2.0096051692962646,0.3122842311859131,2611.3482469164446,0.0003798249147417464,0.44160762429237366,0.17604288458824158,7.29084479182358,10.000000000000007,0.4754016399383545,2.8100000000000023,-0.025345652419934552,1.0154681205749512,0.9846892952919006,6.293026095118023,0.07017412551121024,0.5502475500106812,0.17654390633106232,7.2605141959791,10.000000000000007,0.5778741240501404,2.7720000000000025,0.020830092640849226,0.9873772859573364,1.0126984119415283,9.714806799064718,0.05664009315833929,0.008144814521074295,0.019410086795687675,4.249214272030249,0.3000000000000001,0.02104921080172062,0.3940000000000002,0.8087247028130333,0.3122822046279907,2.009606122970581,0.17608837894164253,0.046254128282649055,Maxiliar100205_12.ply
53.58501345216904,2.1316740068872733e-14,0.0,-0.0014726455530578164,0.0,0.0,0.0027914514965976527,4.336901869480943e-19,0.0,0.00426489906385541,0.010465962812304497,4.273679872891769,0.2910000000000001,0.0113013731315732,0.37300000000000016,0.7942129025856615,0.30065441131591797,2.0305275917053223,0.16606489598680074,0.025682122451358685,0.9931400418281555,0.01810435950756073,3.9112063590099297,10.000000000000007,0.9933050870895386,0.34200000000000014,-0.7667182436331121,2.0596275329589844,0.280763179063797,3009.354313011805,0.0003300176447747588,0.4297015070915222,0.17191141843795776,7.246377363651476,10.000000000000007,0.46281278133392334,2.7670000000000026,-0.017631026402613017,1.0107916593551636,0.9893563985824585,6.24802724195348,0.06877395085980678,0.5634385943412781,0.17258469760417938,7.219619915897269,10.000000000000007,0.5892768502235413,2.714000000000002,0.013398098649062726,0.9918895959854126,1.0082027912139893,10.65877472841754,0.05286147851291505,0.00685992743819952,0.01810435950756073,3.911199830805113,0.2720000000000001,0.019360069185495377,0.34200000000000014,0.7667193226353659,0.28076159954071045,2.059628486633301,0.14357916094246548,0.04777801813333126,Maxiliar100205_11.ply
